lat,lon,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6
-8.072561,-34.894447,-44.35,-70.75,-50.9,-45.7,-64.6,-77.4
-8.061396,-34.903305,-82.0333333333,-58.2666666667,-74.0,-78.7666666667,-73.0,-75.1
-8.065791,-34.890293,-78.0333333333,-75.8,-80.7333333333,-75.1,-58.3333333333,-73.8333333333
-8.069601,-34.894882,-54.85,-71.55,-62.9,-60.25,-56.8,-50.0
-8.07258,-34.896717,-50.1333333333,-35.6333333333,-69.0,-34.7,-73.8,-78.9666666667
-8.07284,-34.890686,-46.8333333333,-72.3666666667,-74.8666666667,-54.6666666667,-54.5333333333,-77.2333333333
-8.06902,-34.88961,-70.0,-74.2333333333,-79.2666666667,-55.3666666667,-46.1333333333,-80.3
-8.064523,-34.897053,-74.2333333333,-44.7,-63.8333333333,-50.4333333333,-69.1333333333,-48.4333333333
-8.070552,-34.900898,-71.1333333333,-69.5666666667,-64.3333333333,-66.0666666667,-79.2,-72.1666666667
-8.068885,-34.888741,-61.475,-75.8,-72.325,-70.425,-48.475,-64.75
-8.076776,-34.896996,-64.8,-33.5666666667,-71.7,-64.9666666667,-75.2666666667,-83.6
-8.068908,-34.900112,-44.6,-58.4,-66.9666666667,-59.0666666667,-62.5,-49.6666666667
-8.072871,-34.896416,-49.9333333333,-47.7,-67.1,-36.4,-75.7333333333,-75.2333333333
-8.069458,-34.895111,-52.35,-70.3,-60.95,-61.55,-65.75,-53.55
-8.066731,-34.896839,-63.9333333333,-48.8,-52.8333333333,-37.1,-67.0666666667,-37.2
-8.066019,-34.893562,-68.15,-66.65,-67.1,-69.9,-61.6,-58.9
-8.059775,-34.906284,-79.45,-72.6,-78.95,-78.4,-82.1,-78.25
