lat,lon,RSSI[]
-8.076347,-34.895451,-57.8,-56.9,-46.05,-73.925
-8.076345,-34.899746,-70.45,-79.25,-68.5,-70.0
-8.076343,-34.896008,-61.4333333333,-65.4,-56.0666666667,-74.9
-8.07634,-34.895985,-72.2333333333,-72.5333333333,-57.8666666667,-81.0333333333
-8.076337,-34.895718,-58.5,-59.45,-44.95,-76.5
-8.076333,-34.895481,-60.4,-60.0666666667,-36.3,-78.5333333333
-8.076331,-34.899754,-73.0666666667,-76.1666666667,-53.9333333333,-69.3
-8.076325,-34.895397,-59.8666666667,-61.3666666667,-46.3333333333,-71.4
-8.076324,-34.899754,-72.1333333333,-75.5666666667,-61.6,-71.0333333333
-8.076315,-34.895649,-59.3666666667,-56.0333333333,-47.0666666667,-77.9666666667
-8.076309,-34.899765,-71.9,-78.6,-55.4666666667,-69.2333333333
-8.076303,-34.899761,-73.4,-74.9666666667,-51.5666666667,-72.9666666667
-8.076298,-34.895329,-64.6,-58.1,-53.4,-75.5
-8.076295,-34.895588,-62.7,-60.5,-35.5,-75.1
-8.076294,-34.895363,-57.8,-57.5,-45.8333333333,-76.3666666667
-8.076291,-34.896027,-60.2666666667,-70.9666666667,-55.2,-72.9666666667
-8.076291,-34.896008,-68.0333333333,-73.3,-56.1666666667,-79.4333333333
-8.07628,-34.899769,-67.8333333333,-74.0666666667,-55.8,-67.8666666667
-8.076278,-34.895527,-52.2333333333,-57.4333333333,-36.8666666667,-70.5
-8.076267,-34.895248,-56.3666666667,-58.2666666667,-49.1,-73.0333333333
-8.076258,-34.895466,-56.7666666667,-62.1666666667,-45.6,-78.6333333333
-8.076257,-34.895248,-71.3666666667,-63.7666666667,-47.6333333333,-76.6
-8.076256,-34.899773,-66.6666666667,-79.6666666667,-54.8333333333,-68.9
-8.076246,-34.899784,-69.6,-73.65,-53.05,-67.1
-8.076238,-34.895157,-66.1333333333,-54.2666666667,-42.1666666667,-70.7666666667
-8.076237,-34.899784,-70.5333333333,-82.7,-59.8666666667,-70.9
-8.076237,-34.896034,-62.8333333333,-73.2666666667,-58.9,-78.2
-8.076235,-34.895405,-58.7333333333,-58.3,-46.6333333333,-73.5666666667
-8.076227,-34.896053,-63.1333333333,-67.8,-61.1,-75.8333333333
-8.076221,-34.895134,-59.9333333333,-48.2333333333,-40.6666666667,-70.3333333333
-8.076213,-34.895344,-56.0666666667,-59.0333333333,-48.0333333333,-71.3333333333
-8.076208,-34.895065,-63.0,-55.35,-54.95,-64.95
-8.076203,-34.899796,-70.2666666667,-80.2333333333,-54.4333333333,-70.5666666667
-8.076194,-34.895283,-63.2,-52.5333333333,-48.0,-71.1666666667
-8.076188,-34.899788,-68.15,-77.0,-56.6,-64.2
-8.076185,-34.89502,-56.9,-50.4,-58.025,-74.675
-8.076179,-34.895222,-62.7,-54.7333333333,-42.2666666667,-75.9333333333
-8.076177,-34.896057,-64.7666666667,-72.0,-61.8666666667,-78.7333333333
-8.076176,-34.894966,-60.7333333333,-48.6666666667,-54.4333333333,-71.5666666667
-8.076166,-34.899803,-65.8,-80.0,-58.05,-68.45
-8.076163,-34.895157,-59.7,-53.35,-47.0,-69.7
-8.076153,-34.899811,-65.8,-77.7,-52.5666666667,-65.8
-8.07615,-34.894905,-60.5666666667,-47.2333333333,-51.4666666667,-72.7
-8.076149,-34.89608,-63.3,-72.1,-56.5,-72.1
-8.076147,-34.895092,-65.2666666667,-55.6,-56.1,-70.5333333333
-8.076143,-34.894867,-60.25,-48.975,-55.525,-69.15
-8.076131,-34.899803,-67.9,-76.2,-52.1,-70.6666666667
-8.076126,-34.895023,-62.4333333333,-47.7666666667,-51.3,-75.6
-8.076114,-34.894791,-60.1,-50.0333333333,-49.9666666667,-77.9666666667
-8.076112,-34.894768,-59.7333333333,-51.1333333333,-44.8333333333,-75.1
-8.076109,-34.896084,-65.4,-69.5333333333,-56.1333333333,-80.4333333333
-8.076103,-34.894936,-60.5666666667,-49.4666666667,-49.7333333333,-73.2666666667
-8.0761,-34.899815,-62.5,-76.4666666667,-53.8,-60.8666666667
-8.076097,-34.899826,-73.1666666667,-78.2333333333,-57.3333333333,-63.5666666667
-8.076082,-34.899818,-69.0,-72.7,-47.0666666667,-69.0333333333
-8.076077,-34.894833,-54.4,-51.4,-47.9,-69.25
-8.076077,-34.894661,-64.1,-57.6,-49.25,-70.95
-8.076075,-34.894672,-65.2,-49.75,-51.775,-70.225
-8.076062,-34.896107,-58.8,-71.4666666667,-55.2666666667,-77.6333333333
-8.076043,-34.899834,-67.6666666667,-77.3,-60.6666666667,-65.0
-8.076043,-34.894718,-63.6,-55.8,-49.6,-67.1
-8.076042,-34.896107,-67.2333333333,-70.2,-60.0,-79.1666666667
-8.076039,-34.89455,-62.05,-48.15,-45.525,-73.4
-8.076038,-34.899845,-72.6666666667,-81.5333333333,-64.6,-65.0333333333
-8.076035,-34.899834,-70.2666666667,-76.8666666667,-54.5,-68.9
-8.076035,-34.894558,-57.85,-49.2,-45.8,-70.75
-8.076015,-34.899841,-68.4,-82.4,-61.3,-63.7
-8.076005,-34.894596,-55.4666666667,-46.9333333333,-45.2333333333,-72.9
-8.076002,-34.89444,-58.2,-49.2,-55.6,-74.8
-8.075994,-34.899845,-62.5,-77.9333333333,-61.6666666667,-65.1333333333
-8.075993,-34.894455,-57.85,-53.525,-59.1,-69.775
-8.075984,-34.896126,-60.45,-72.3,-49.7,-72.8
